candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
1,TC-001,付费校验：未付费用户访问定位学系统完整功能时被阻止并提示,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-051""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009"", ""RULE-010"", ""RULE-048"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-009"", ""RULE-010"", ""RULE-048"", ""RULE-049""]",[],[],20,全局控制与权限|付费校验：未付费用户访问定位学系统完整功能时被阻止并提示|系统弹出付费提示或引导页，阻止进入完整功能页面，未跳转至实际学习内容|未付费用户id
2,TC-002,首次选择教材/年级：用户首次进入定位学系统，选择教材和年级后默认保存，后续自动加载,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-051""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-007"", ""RULE-009"", ""RULE-011""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-007"", ""RULE-009"", ""RULE-011""]",[],[],20,全局控制与权限|首次选择教材/年级：用户首次进入定位学系统，选择教材和年级后默认保存，后续自动加载|首次选择后系统保存该教材/年级配置，后续自动加载，无需再次选择|教材a，年级b
3,TC-003,教学周自动定位与切换：系统自动定位当前教学周，用户可切换到前/后周,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-051""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-009""]",[],[],20,全局控制与权限|教学周自动定位与切换：系统自动定位当前教学周，用户可切换到前/后周|默认显示当前教学周w；可以成功切换至w-1和w+1，界面数据响应变化|教学周w，前一周w-1，后一周w+1
4,TC-004,历史周补做权限：当前周与上周补做期内可操作任务；更早周仅可查看,全局控制与权限,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|risk"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|risk,[],False,False,False,False,,0,0,"[""RULE-009"", ""RULE-049""]",[],[],20,全局控制与权限|历史周补做权限：当前周与上周补做期内可操作任务；更早周仅可查看|在w-1周可正常操作任务（如提交、判分）；在w-2和w-3周所有操作按钮置灰或不可点击，仅可查看内容|教学周w-1（补做期内），w-2（过期），w-3（更早）
5,TC-005,过期规则：周日24:00后补做期结束，所有操作按钮置灰仅可查看,全局控制与权限,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-051""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009"", ""RULE-014"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-009"", ""RULE-014"", ""RULE-049""]",[],[],20,全局控制与权限|过期规则：周日24:00后补做期结束，所有操作按钮置灰仅可查看|上周所有操作按钮（如提交、判卷、重新学习等）置灰不可点击，仅内容可查看|补做过期周
6,TC-006,周中任务提交并AI即时判分与错题归档,任务与判分,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,任务与判分|exception,[],False,True,True,True,retained_default,9,3,"[""RULE-015"", ""RULE-016"", ""RULE-049""]",[],[],20,任务与判分|周中任务提交并ai即时判分与错题归档|提交后立即显示判分结果；任务状态变为已完成；错题按日期自动归档至错题本|提交的答题数据（含正确答案和错误答案）
7,TC-007,督导端“完成判卷”按钮仅流程标记，不改变学情/状态,任务与判分,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,任务与判分|state,[],False,True,True,True,retained_default,2,1,"[""RULE-015"", ""RULE-017"", ""RULE-042"", ""RULE-044"", ""RULE-045"", ""RULE-049""]",[],"[""RULE-017""]",28,任务与判分|督导端“完成判卷”按钮仅流程标记，不改变学情/状态|任务状态从“待标记”变为“已标记”，但学生的学情数据（知识掌握度、错题记录等）不变|督导点击完成判卷
8,TC-008,周末课程包生成：周六/周日根据本周错题本生成统一课程包，周六和周日内容相同,任务与判分,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""任务与判分|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-015"", ""RULE-047""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,任务与判分|happy,[],False,False,False,False,,0,0,"[""RULE-015"", ""RULE-047""]",[],[],-8,任务与判分|周末课程包生成：周六/周日根据本周错题本生成统一课程包，周六和周日内容相同|周六生成的课程包基于本周错题本，周日内容与周六完全相同（包含相同知识点、题目等）|当前周w的错题本数据
9,TC-009,连续学习天数：完成一天学习任务后增加1天，中断清零,学习数据与统计,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习数据与统计|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-019"", ""RULE-020"", ""RULE-046""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习数据与统计|happy,[],False,False,False,False,,0,0,"[""RULE-019"", ""RULE-020"", ""RULE-046""]",[],[],20,学习数据与统计|连续学习天数：完成一天学习任务后增加1天，中断清零|完成当天任务后连续天数变为n+1；第二天未完成任务，第三天查看时连续天数清零|连续学习天数增长与中断
10,TC-010,错题按日期归档：AI判分后错题按日期存入错题本，用于周末任务读取,学习数据与统计,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习数据与统计|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-019""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习数据与统计|happy,[],False,False,False,False,,0,0,"[""RULE-019""]",[],[],20,学习数据与统计|错题按日期归档：ai判分后错题按日期存入错题本，用于周末任务读取|新错题按判分日期存入错题本，日期字段准确；周末课程包包含该日期的错题（如有）|判分结果中的错题记录
11,TC-011,知识点掌握度计算：本周答题后实时更新为薄弱/一般/熟练,学习数据与统计,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习数据与统计|exception,[],False,True,True,True,retained_default,10,3,"[""RULE-019"", ""RULE-022""]",[],[],20,学习数据与统计|知识点掌握度计算：本周答题后实时更新为薄弱/一般/熟练|知识点k的掌握度从一般变为薄弱（依据本周该知识点答题正确率），ui显示正确|答题结果（大部分错误）
12,TC-012,周一习题本自动生成与三态：当日任务完成后生成，覆盖重学后更新,学习数据与统计,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习数据与统计|state,[],False,True,True,True,retained_default,15,1,"[""RULE-019"", ""RULE-023""]",[],[],20,学习数据与统计|周一习题本自动生成与三态：当日任务完成后生成，覆盖重学后更新|周一任务完成后自动生成习题本，呈现“无/全对/有错题”三态之一；重学后习题本内容更新，状态刷新|完成任务的标记、重学操作
13,TC-013,薄弱点列表实时更新：周中答题后按知识点排序刷新，历史周仅补做时更新,AI定位与推荐,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 0, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-026""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-026""]",[],[],0,ai定位与推荐|薄弱点列表实时更新：周中答题后按知识点排序刷新，历史周仅补做时更新|当前周薄弱点列表实时更新，知识点排名依据错题数/掌握度变化；历史周非补做时列表不变；补做后历史周列表更新|新产生的错题数据
