candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
1,TC-001,未付费用户进入首页，点击任何学习入口时弹出付费提示,首页-付费校验,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-付费校验|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 13, ""selected_case_ids"": [""TC-001"", ""TC-054""], ""selected_count_in_bucket"": 2, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-035"", ""RULE-058"", ""RULE-085"", ""RULE-086"", ""RULE-088"", ""RULE-089"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-097"", ""RULE-098"", ""RULE-107""], ""reuse_risk_hit"": false}",True,True,True,True,,首页-付费校验|happy,[],False,False,False,True,,0,0,"[""RULE-035"", ""RULE-058"", ""RULE-085"", ""RULE-086"", ""RULE-088"", ""RULE-089"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-097"", ""RULE-098"", ""RULE-107""]",[],"[""RULE-098""]",13,首页-付费校验|未付费用户进入首页，点击任何学习入口时弹出付费提示|弹出提示框：『开启完整学习体验。购买后即可解锁全部周中练习、周末提升和错题解析功能，开启你的定制化进步之路。』|无
2,TC-001,未付费用户进入首页工作台，点击任意学习入口时弹出付费提示,首页-付费校验,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-付费校验|happy,[],False,False,True,True,retained_due_to_coverage_value,28,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-035"", ""RULE-058"", ""RULE-065"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-088"", ""RULE-089"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-097"", ""RULE-098"", ""RULE-107"", ""RULE-118""]",[],"[""RULE-098""]",28,首页-付费校验|未付费用户进入首页工作台，点击任意学习入口时弹出付费提示|弹出提示框，文案为：『开启完整学习体验。购买后即可解锁全部周中练习、周末提升和错题解析功能，开启你的定制化进步之路。』；点击关闭后停留在首页，无法进入对应学习页面。|无
3,TC-002,首次使用系统时，强制弹窗让用户选择教材版本和年级，选择后保存为默认并加载对应数据,首页-教材/年级初始化,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-教材/年级初始化|happy,[],False,True,True,True,retained_default,6,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-065"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-088"", ""RULE-096"", ""RULE-097"", ""RULE-098"", ""RULE-099"", ""RULE-100"", ""RULE-103"", ""RULE-107"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页-教材/年级初始化|首次使用系统时，强制弹窗让用户选择教材版本和年级，选择后保存为默认并加载对应数据|弹窗关闭，首页加载当前教学周下人教版三年级对应的周中任务数据；后续再次进入首页时自动加载该默认组合。|教材版本：人教版，年级：三年级
4,TC-003,非首次进入首页时，自动加载用户上次使用的教材版本和年级,首页-教材/年级自动加载,P2,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页-教材/年级自动加载|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-065"", ""RULE-086"", ""RULE-096"", ""RULE-098"", ""RULE-099"", ""RULE-100"", ""RULE-109"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页-教材/年级自动加载|happy,[],False,False,False,True,,0,0,"[""RULE-065"", ""RULE-086"", ""RULE-096"", ""RULE-098"", ""RULE-099"", ""RULE-100"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页-教材/年级自动加载|非首次进入首页时，自动加载用户上次使用的教材版本和年级|首页加载后，教材选择器显示默认版本和年级（如人教版/三年级），任务数据为该组合当前教学周的数据。|无
5,TC-004,切换教材版本或年级后，页面立即重新加载新组合当前教学周数据，且数据完全独立,首页-教材/年级切换,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-教材/年级切换|happy,[],False,True,True,True,retained_default,5,0,"[""RULE-065"", ""RULE-086"", ""RULE-089"", ""RULE-098"", ""RULE-101"", ""RULE-103"", ""RULE-104"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页-教材/年级切换|切换教材版本或年级后，页面立即重新加载新组合当前教学周数据，且数据完全独立|页面立即重新加载，展示新教材版本+年级在当前教学周下的独立任务数据；不同组合间的进度、错题等数据互不干扰，切换回原组合时数据完好。|切换操作：教材版本从人教版改为北师大版
6,TC-005,系统根据服务器时间自动定位并加载当前教学周数据,首页-教学周自动定位,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-教学周自动定位|state,[],False,True,True,True,retained_default,2,1,"[""RULE-065"", ""RULE-086"", ""RULE-087"", ""RULE-092"", ""RULE-098"", ""RULE-107"", ""RULE-108"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页-教学周自动定位|系统根据服务器时间自动定位并加载当前教学周数据|教学周显示为服务器时间所在的自然周，周中练习任务状态与系统预设一致。|无
7,TC-006,用户点击教学周切换箭头（< >），可查看前后周数据，且历史周允许补学待完成的任务,首页-教学周切换与历史补学,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-教学周切换与历史补学|state,[],False,True,True,True,retained_default,11,1,"[""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-101"", ""RULE-102"", ""RULE-112"", ""RULE-113"", ""RULE-114"", ""RULE-115"", ""RULE-116"", ""RULE-117"", ""RULE-118""]",[],[],20,首页-教学周切换与历史补学|用户点击教学周切换箭头（< >），可查看前后周数据，且历史周允许补学待完成的任务|页面切换后成功显示上一周的任务列表；补学完成后该任务状态变为「已完成」，且该历史周的统计数据更新（如正确数、错题数）。|点击上一周箭头，进入上周的周中练习任务并提交完成
8,TC-007,补学历史周任务后，数据会计入该历史周的统计，不影响当前周数据,首页-历史补学数据独立,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页-历史补学数据独立|state,[],False,True,True,True,retained_default,18,1,"[""RULE-086"", ""RULE-087"", ""RULE-092"", ""RULE-101"", ""RULE-107"", ""RULE-113"", ""RULE-114"", ""RULE-116"", ""RULE-118""]",[],[],20,首页-历史补学数据独立|补学历史周任务后，数据会计入该历史周的统计，不影响当前周数据|当前周统计数据不变；上周统计数据中总题数、正确数等更新，任务状态变为已完成。|补学上周周中练习并提交答案
9,TC-008,周中练习任务完成后触发AI即时判分，任务状态立即变为已完成，同时生成错题记录,周中练习-AI判分流程,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""周中练习-ai判分流程|exception"", ""priority"": ""P1"", ""focus_score"": 3, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-065"", ""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-113"", ""RULE-118""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,周中练习-ai判分流程|exception,[],False,False,True,False,,0,3,"[""RULE-065"", ""RULE-086"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-113"", ""RULE-118""]",[],[],20,周中练习-ai判分流程|周中练习任务完成后触发ai即时判分，任务状态立即变为已完成，同时生成错题记录|ai即时判分完成后，任务卡片状态从「待完成」变为「已完成」；错题本中新增对应题目的错题记录，且知识点数据更新。|提交答案，其中包含若干错误答案
10,TC-009,周一任务完成后自动生成「周一习题本」模块，展示统计数据与首道错题详情,周一习题本-有错题生成,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,周一习题本-有错题生成|exception,[],False,True,True,True,retained_default,7,2,"[""RULE-086"", ""RULE-089"", ""RULE-113"", ""RULE-118""]",[],[],20,周一习题本-有错题生成|周一任务完成后自动生成「周一习题本」模块，展示统计数据与首道错题详情|页面出现「周一习题本」模块，显示总题数20、正确数19、错误数1；默认展示首道错题的题目、用户答案、正确答案、知识点标签和解析。|用户提交的答案中有1道错误（共20题）
