candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
1,TC-001,验证新用户首次进入定位学系统，完成教材/年级选择后，系统能正确加载当前教学周数据并展示待完成任务,全局控制与权限,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,全局控制与权限|happy,[],False,False,True,True,retained_due_to_coverage_value,14,0,"[""RULE-007"", ""RULE-009"", ""RULE-011"", ""RULE-016""]",[],[],20,全局控制与权限|验证新用户首次进入定位学系统，完成教材/年级选择后，系统能正确加载当前教学周数据并展示待完成任务|1. 系统不再弹出选择器，默认加载该教材/年级数据。2. 页面顶部显示当前教学周（如‘第12周’）。3. 页面正确展示本周的待完成任务列表。4. 数据主键基于（当前用户，人教版三年级，当前教学周）生成。|选择教材：人教版，年级：三年级
2,TC-002,验证用户切换教材/年级后，系统能独立加载并计数新维度的数据，不影响原维度的数据,全局控制与权限,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,全局控制与权限|happy,[],False,False,True,True,retained_due_to_coverage_value,15,0,"[""RULE-007"", ""RULE-009"", ""RULE-011"", ""RULE-016""]",[],[],20,全局控制与权限|验证用户切换教材/年级后，系统能独立加载并计数新维度的数据，不影响原维度的数据|1. 页面刷新，顶部显示当前教学周（周次不变）。2. 展示北师大版四年级的待完成任务，数据独立，不混入人教版三年级的数据。3. 连续学习天数、错题本等数据均基于新维度（用户×北师大版四年级）重新开始计算。|切换教材/年级为北师大版四年级
3,TC-003,验证未付费用户访问定位学系统核心功能时的权限限制,全局控制与权限,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,全局控制与权限|risk,[],False,True,True,True,retained_default,10,0,"[""RULE-009""]",[],[],20,全局控制与权限|验证未付费用户访问定位学系统核心功能时的权限限制|系统应拦截访问，并提示用户需要付费后才能使用完整功能，或仅展示有限预览内容，无法进行做题、判分等核心操作。|未付费账号访问
4,TC-004,验证周中任务提交后，AI即时判分并归档错题的完整流程,任务与判分,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,任务与判分|exception,[],False,True,True,True,retained_default,1,3,"[""RULE-015"", ""RULE-016"", ""RULE-017"", ""RULE-049""]",[],"[""RULE-017""]",28,任务与判分|验证周中任务提交后，ai即时判分并归档错题的完整流程|1. 提交后，系统立即进行ai判分，显示每题对错及分数。2. 错题被自动归档到‘我的错题’本中，并按日期（当天）分类。3. 该任务状态从‘待完成’变为‘已完成’。4. 知识点掌握度根据本次答题情况实时更新。|提交包含正确和错误答案的周中任务
5,TC-005,验证周末课程推荐内容的生成逻辑与一致性（周六、周日内容相同）,任务与判分 & AI定位与推荐,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,任务与判分 & ai定位与推荐|happy,[],False,True,True,True,retained_default,8,0,"[""RULE-004"", ""RULE-015"", ""RULE-024"", ""RULE-027"", ""RULE-047""]",[],[],20,任务与判分 & ai定位与推荐|验证周末课程推荐内容的生成逻辑与一致性（周六、周日内容相同）|1. 周六和周日展示的课程推荐包内容完全一致。2. 推荐内容是基于本周全量答题数据（不仅是错题）生成的。3. 推荐内容包含针对薄弱知识点的专项提升材料。|查看周六、周日的课程推荐
6,TC-006,验证连续学习天数规则：连续完成则累加，中断则清零,学习数据与统计,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习数据与统计|happy,[],False,False,True,True,retained_due_to_coverage_value,17,0,"[""RULE-019""]",[],[],20,学习数据与统计|验证连续学习天数规则：连续完成则累加，中断则清零|1. 步骤2：连续学习天数显示为4（3+1）。2. 步骤4：由于第二天中断，步骤5中连续学习天数显示为1（重新开始计数）。|模拟连续完成与中断
7,TC-007,验证周一习题本的自动生成与三态（无/全对/有错题）逻辑,学习数据与统计,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_redundant,coverage_redundant,coverage_redundant,llm,"{""reason_from"": ""llm"", ""has_positive_evidence"": false, ""has_coverage_signal"": false, ""has_high_signal"": false, ""has_competition_signal"": false}",False,False,False,False,,学习数据与统计|state,[],False,False,False,False,,0,1,"[""RULE-019"", ""RULE-023""]",[],[],20,学习数据与统计|验证周一习题本的自动生成与三态（无/全对/有错题）逻辑|1. 周一任务完成后，系统自动生成周一习题本。2. 习题本状态正确：若周一全对则为‘全对’；若有错题为‘有错题’；若无任务可能为‘无’。3. 在‘有错题’状态下重学后，习题本状态和内容应被覆盖更新。|周一任务完成后查看习题本
8,TC-008,验证薄弱点列表的排序与更新逻辑（按错题数、掌握度实时更新）,AI定位与推荐,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""ai定位与推荐|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-004"", ""RULE-024"", ""RULE-026"", ""RULE-046"", ""RULE-066""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,ai定位与推荐|happy,[],False,False,False,False,,0,0,"[""RULE-004"", ""RULE-024"", ""RULE-026"", ""RULE-046"", ""RULE-066""]",[],[],-8,ai定位与推荐|验证薄弱点列表的排序与更新逻辑（按错题数、掌握度实时更新）|1. 步骤1：列表按知识点名称、关联、错题数、掌握度等规则排序。2. 步骤3：列表应实时更新，新增错题的知识点的错题数增加，其排序位置可能发生变化（如向前移动）。|新增错题后查看薄弱点列表
9,TC-009,验证周末随堂测评的完整流程：打印、手写、拍照、OCR判分、错题归档,周末学习与测评,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,周末学习与测评|happy,[],False,True,True,True,retained_default,13,0,"[""RULE-004"", ""RULE-028"", ""RULE-030""]",[],[],-8,周末学习与测评|验证周末随堂测评的完整流程：打印、手写、拍照、ocr判分、错题归档|1. 系统成功接收照片。2. ocr识别出答案内容。3. ai进行判分，显示对错。4. 错题被归档到‘定位学-数学’错题本中。5. 测评进度保存，支持断点续做。|上传手写数学答案照片
10,TC-010,验证学习报告页的生成、分享与‘重新学习’操作边界（当前周/上周补做期内）,学习报告页,P2,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告页|boundary,[],False,True,True,True,retained_default,4,3,"[""RULE-028"", ""RULE-032"", ""RULE-035"", ""RULE-049"", ""RULE-063""]",[],[],20,学习报告页|验证学习报告页的生成、分享与‘重新学习’操作边界（当前周/上周补做期内）|1. 报告页基于学习数据自动生成，包含答题照片区（最多20张）、ai规划等。2. 分享功能可调起微信分享界面，分享给家长后家长仅可查看。3. 在当前周内点击‘重新学习’，应允许重置周末任务状态，以便重新学习。4. 若时间已超过当前周及上周补做期，点击‘重新学习’应置灰或提示不可操作。|操作学习报告页的分享与重新学习
11,TC-011,验证‘返回首页’操作将当前周周末任务标记为已完成,学习报告页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,学习报告页|state,[],False,True,True,True,retained_default,2,1,"[""RULE-032"", ""RULE-049""]",[],[],-8,学习报告页|验证‘返回首页’操作将当前周周末任务标记为已完成|1. 成功返回首页。2. 首页上当前教学周的周末任务状态应变为‘已完成’。|点击返回首页
12,TC-012,验证教学周切换功能：自动定位当前周，支持查看前后周及补做,全局控制与权限,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,全局控制与权限|happy,[],False,True,True,True,retained_default,9,0,"[""RULE-009"", ""RULE-012""]",[],[],20,全局控制与权限|验证教学周切换功能：自动定位当前周，支持查看前后周及补做|1. 默认选中第12周（当前周）。2. 列表包含历史周和未来周。3. 切换到第11周（上周补做期内）成功，并可进行补做操作。4. 切换到第13周（未来周）可能仅可预览或无数据。5. 在第11周补做任务，提交后能正常判分并更新该周数据。|切换至不同教学周
