candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
1,TC-001,首页付费校验：未付费用户点击学习入口时弹出付费提示,首页,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页|happy,[],False,False,True,True,retained_due_to_coverage_value,17,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-035"", ""RULE-058"", ""RULE-083"", ""RULE-085"", ""RULE-086"", ""RULE-088"", ""RULE-090"", ""RULE-091"", ""RULE-092"", ""RULE-093"", ""RULE-094"", ""RULE-097"", ""RULE-098"", ""RULE-107""]",[],"[""RULE-098""]",13,首页|首页付费校验：未付费用户点击学习入口时弹出付费提示|弹出提示：‘开启完整学习体验。购买后即可解锁全部周中练习、周末提升和错题解析功能，开启你的定制化进步之路。’|无
2,TC-002,首页首次使用：强制选择教材版本和年级,首页,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,首页|happy,[],False,True,True,True,retained_default,5,0,"[""RULE-001"", ""RULE-003"", ""RULE-004"", ""RULE-058"", ""RULE-083"", ""RULE-096"", ""RULE-097"", ""RULE-098"", ""RULE-100"", ""RULE-107"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页|首页首次使用：强制选择教材版本和年级|首次进入时强制弹出教材版本+年级选择弹窗；不选择无法操作；选择后保存为默认，首页加载对应数据。|教材版本：人教版，年级：三年级
3,TC-003,首页后续使用：自动加载上次教材版本和年级,首页,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [""TC-001"", ""TC-002"", ""TC-011""], ""selected_count_in_bucket"": 5, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-096"", ""RULE-098"", ""RULE-099"", ""RULE-100"", ""RULE-109""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页|happy,[],False,False,False,True,,0,0,"[""RULE-096"", ""RULE-098"", ""RULE-099"", ""RULE-100"", ""RULE-109""]",[],"[""RULE-098""]",28,首页|首页后续使用：自动加载上次教材版本和年级|自动加载上次使用的教材版本和年级，无需再次选择。|无
4,TC-004,首页切换教材年级：页面立即刷新加载新数据,首页,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [""TC-001"", ""TC-002"", ""TC-011""], ""selected_count_in_bucket"": 5, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-065"", ""RULE-098"", ""RULE-101"", ""RULE-102"", ""RULE-103"", ""RULE-104"", ""RULE-109"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页|happy,[],False,False,False,True,,0,0,"[""RULE-065"", ""RULE-098"", ""RULE-101"", ""RULE-102"", ""RULE-103"", ""RULE-104"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页|首页切换教材年级：页面立即刷新加载新数据|页面立即重新加载当前教学周下新教材/年级组合对应的所有数据，不同组合数据完全独立。|教材版本：北师大版，年级：四年级
5,TC-005,首页教学周定位：根据服务器时间自动定位并加载当前周数据,首页,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 28, ""selected_case_ids"": [""TC-001"", ""TC-002"", ""TC-011""], ""selected_count_in_bucket"": 5, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [""RULE-098""], ""unique_coverage_hits"": [""RULE-062"", ""RULE-098"", ""RULE-107"", ""RULE-108"", ""RULE-109"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,False,,首页|happy,[],False,False,False,True,,0,0,"[""RULE-062"", ""RULE-098"", ""RULE-107"", ""RULE-108"", ""RULE-109"", ""RULE-113""]",[],"[""RULE-098""]",28,首页|首页教学周定位：根据服务器时间自动定位并加载当前周数据|教学周显示为‘2026.04.07-13’（以服务器时间为准），并加载该周数据。|无
6,TC-006,首页教学周切换：查看前/后周数据,首页,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-001"", ""TC-002"", ""TC-011""], ""selected_count_in_bucket"": 5, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-101"", ""RULE-107"", ""RULE-112"", ""RULE-113""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,True,,首页|happy,[],False,False,False,False,,0,0,"[""RULE-101"", ""RULE-107"", ""RULE-112"", ""RULE-113""]",[],[],20,首页|首页教学周切换：查看前/后周数据|点击箭头可切换查看前一周/后一周的数据，教学周范围相应更新。|无
7,TC-007,首页历史周补学：待完成的任务可补学并更新状态,首页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,首页|state,[],False,False,True,True,retained_default,21,1,"[""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-101"", ""RULE-113"", ""RULE-115"", ""RULE-116"", ""RULE-118""]",[],[],20,首页|首页历史周补学：待完成的任务可补学并更新状态|任务状态更新为‘已完成’，该历史周的统计数据（正确数、错题数）重新计算。|提交正确的答题结果
8,TC-008,首页周中练习完成流程：提交后AI即时判分，状态更新为已完成,首页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,首页|state,[],False,False,True,True,retained_default,22,1,"[""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-107"", ""RULE-118""]",[],[],20,首页|首页周中练习完成流程：提交后ai即时判分，状态更新为已完成|ai即时判分，任务状态立即变为‘已完成’，错题记录至‘本周错题本’。|提交20道题的答案
9,TC-009,首页周末提升任务生成：首次查看周末界面时根据本周错题生成,首页,P1,False,False,False,False,False,review_llm,drop_not_selected_by_review_llm:coverage_protected_omitted,coverage_redundant,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""首页|state"", ""priority"": ""P1"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-050"", ""TC-055"", ""TC-056""], ""selected_count_in_bucket"": 4, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-068"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-107""], ""reuse_risk_hit"": false, ""reason_from"": ""llm"", ""reason_adjusted_from"": ""coverage_redundant"", ""reason_adjusted_to"": ""coverage_protected_omitted"", ""reason_adjustment_rule"": ""llm_coverage_redundant_with_coverage_signal""}",True,True,True,True,,首页|state,[],False,False,False,False,,0,1,"[""RULE-068"", ""RULE-087"", ""RULE-089"", ""RULE-092"", ""RULE-107""]",[],[],20,首页|首页周末提升任务生成：首次查看周末界面时根据本周错题生成|系统调用教研逻辑，根据本周错题本生成‘周末提升’任务，状态为待完成。|无
10,TC-010,首页周末提升任务完成：完成后状态变为已完成,首页,P1,False,True,False,True,True,retained,retained,,,,{},False,False,False,False,,首页|state,[],False,False,True,True,retained_default,23,1,"[""RULE-058"", ""RULE-087"", ""RULE-089"", ""RULE-118""]",[],[],20,首页|首页周末提升任务完成：完成后状态变为已完成|周末提升任务状态变为‘已完成’。|完整学习课程并提交测评
