candidate_index,case_id,description,test_module,model_priority_current,selected_by_review_llm,selected_by_review_must_keep,selected_by_review_constraints,selected_by_review_gate,retained_final,dropped_stage,dropped_reason,review_llm_drop_reason_raw,review_llm_drop_reason,review_llm_drop_reason_source,review_llm_drop_reason_evidence,has_positive_evidence,has_coverage_signal,has_high_signal,has_competition_signal,review_constraint_reason,bucket,rule_keys,adds_rule,adds_bucket,high_signal,has_coverage_value,retained_reason,rerank_rank,focus_score,covered_rule_ids,missing_rule_hits,core_rule_hits,coverage_gain_score,signature
1,TC-001,付费校验：未付费用户尝试访问定位学系统核心功能时，应弹出付费提示并阻止进入学习页面,全局控制与权限,P1,True,True,False,True,True,retained,retained,,,,{},False,False,False,False,,全局控制与权限|happy,[],False,True,True,True,retained_default,4,0,"[""RULE-009"", ""RULE-010""]",[],[],20,全局控制与权限|付费校验：未付费用户尝试访问定位学系统核心功能时，应弹出付费提示并阻止进入学习页面|系统弹出付费确认弹窗，提示需要购买才能使用完整功能；用户点击取消后停留在原页面，不跳转至学习流程|无
2,TC-002,教材/年级首次选择后自动保存为默认值，后续进入系统时自动加载,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-056""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-007"", ""RULE-009"", ""RULE-011""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-007"", ""RULE-009"", ""RULE-011""]",[],[],20,全局控制与权限|教材/年级首次选择后自动保存为默认值，后续进入系统时自动加载|第二次进入时自动加载上次选择的教材和年级，无需重新选择，直接展示对应教学周内容|教材版本a，三年级
3,TC-003,教材/年级支持随时切换，且每个（教材，年级）组合的学习数据独立计数,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-056""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-007"", ""RULE-009"", ""RULE-011""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-007"", ""RULE-009"", ""RULE-011""]",[],[],20,全局控制与权限|教材/年级支持随时切换，且每个（教材，年级）组合的学习数据独立计数|每个（教材，年级）组合的数据完全隔离，切换后显示对应组合的数据，原组合数据不受影响|切换至教材b/二年级，再切回教材a/三年级
4,TC-004,教学周自动定位当前周，支持前后切换；历史周在当前周和上周补做期内可补做，更早仅查看,全局控制与权限,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|state"", ""priority"": ""P2"", ""focus_score"": 1, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-055"", ""TC-057"", ""TC-058""], ""selected_count_in_bucket"": 4, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": true, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009"", ""RULE-012"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,True,dropped_by_target_max,全局控制与权限|state,[],False,False,False,False,,0,1,"[""RULE-009"", ""RULE-012"", ""RULE-049""]",[],[],20,全局控制与权限|教学周自动定位当前周，支持前后切换；历史周在当前周和上周补做期内可补做，更早仅查看|当前周：可正常进行所有操作；上周（补做期内）：可补做（提交任务、判分等）；上上周（超过补做期）：仅可查看，所有操作按钮置灰或隐藏；下周：若数据存在则仅可查看，若不存在则显示暂无数据|切换教学周：当前周 -> 上周 -> 上上周 -> 下周
5,TC-005,过期规则：周日24:00后，当前周变为仅可查看，不可操作,全局控制与权限,P1,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""全局控制与权限|happy"", ""priority"": ""P1"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [""TC-056""], ""selected_count_in_bucket"": 1, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-009"", ""RULE-014"", ""RULE-049""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,全局控制与权限|happy,[],False,False,False,False,,0,0,"[""RULE-009"", ""RULE-014"", ""RULE-049""]",[],[],20,全局控制与权限|过期规则：周日24:00后，当前周变为仅可查看，不可操作|周日24:00前可正常操作；跨24:00后，当前周所有操作按钮禁用或隐藏，仅可查看历史内容|时间跨越周日24:00
6,TC-006,周中任务提交后AI即时判分并归档错题，“完成判卷”按钮仅在督导端生效，不改学情,任务与判分,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,任务与判分|state,[],False,True,True,True,retained_default,1,1,"[""RULE-015"", ""RULE-017"", ""RULE-042"", ""RULE-044"", ""RULE-048"", ""RULE-049""]",[],"[""RULE-017""]",28,任务与判分|周中任务提交后ai即时判分并归档错题，“完成判卷”按钮仅在督导端生效，不改学情|学生提交后ai判分并归档错题；督导端‘完成判卷’仅标记流程状态（如任务状态变为已完成），不影响ai判分结果、学情统计和错题本|周中任务提交；督导端点击‘完成判卷’
7,TC-007,周末课程包由教研按本周错题本生成，周六与周日内容相同,任务与判分,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""任务与判分|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": -8, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-015"", ""RULE-018"", ""RULE-047""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,任务与判分|happy,[],False,False,False,False,,0,0,"[""RULE-015"", ""RULE-018"", ""RULE-047""]",[],[],-8,任务与判分|周末课程包由教研按本周错题本生成，周六与周日内容相同|周六和周日的课程包内容完全一致，基于本周错题本生成|日期分别为周六和周日
8,TC-008,连续学习天数：完成一个学习日（周中或周末任务完成）后加1，中断清零,学习数据与统计,P2,True,False,False,False,False,review_selector,drop_outside_target_window,,coverage_protected_omitted,deterministic_backfill,"{""bucket"": ""学习数据与统计|happy"", ""priority"": ""P2"", ""focus_score"": 0, ""coverage_gain_score"": 20, ""selected_case_ids"": [], ""selected_count_in_bucket"": 0, ""has_positive_evidence"": true, ""has_coverage_signal"": true, ""has_high_signal"": true, ""has_competition_signal"": false, ""missing_rule_hits"": [], ""core_rule_hits"": [], ""unique_coverage_hits"": [""RULE-019"", ""RULE-020""], ""reuse_risk_hit"": false}",True,True,True,False,dropped_by_target_max,学习数据与统计|happy,[],False,False,False,False,,0,0,"[""RULE-019"", ""RULE-020""]",[],[],20,学习数据与统计|连续学习天数：完成一个学习日（周中或周末任务完成）后加1，中断清零|周二完成任务后，连续天数变为4（中断未发生）；周三未做任务，周四连续天数清零重新从0开始（或1？需明确：连续学习天数定义为连续完成的天数，中断后清零）|学习日间隔
9,TC-009,知识点掌握度：按本周答题情况计算，分薄弱/一般/熟练；实时更新（历史周仅补做时更新）,学习数据与统计,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习数据与统计|state,[],False,False,True,True,retained_due_to_coverage_value,22,1,"[""RULE-019"", ""RULE-022"", ""RULE-066""]",[],[],20,学习数据与统计|知识点掌握度：按本周答题情况计算，分薄弱/一般/熟练；实时更新（历史周仅补做时更新）|当前周知识点掌握度实时更新；历史周仅在补做后更新，普通查看不改变|答题和补做操作
10,TC-010,周一习题本：当日任务完成后自动生成，无/全对/有错题三态；覆盖重学后更新,学习数据与统计,P1,True,False,False,True,True,retained,retained,,,,{},False,False,False,False,,学习数据与统计|state,[],False,True,True,True,retained_default,13,1,"[""RULE-019"", ""RULE-023""]",[],[],20,学习数据与统计|周一习题本：当日任务完成后自动生成，无/全对/有错题三态；覆盖重学后更新|周一任务完成后自动生成习题本，初始状态为‘有错题’；重学后若全对，状态更新为‘全对’；若无题则显示‘无’|完成任务并重学
